Date	"Time, GMT+00:00"	"Temp, °C()"
7/26/2010	11:15:00	13.353
7/26/2010	11:45:00	13.353
7/26/2010	12:15:00	13.666
7/26/2010	12:45:00	13.93
7/26/2010	13:15:00	14.122
7/26/2010	13:45:00	14.242
7/26/2010	14:15:00	14.792
7/26/2010	14:45:00	15.079
7/26/2010	15:15:00	15.127
7/26/2010	15:45:00	14.936
7/26/2010	16:15:00	15.151
7/26/2010	16:45:00	15.103
7/26/2010	17:15:00	15.127
7/26/2010	17:45:00	14.888
7/26/2010	18:15:00	14.649
7/26/2010	18:45:00	14.505
7/26/2010	19:15:00	14.625
7/26/2010	19:45:00	14.84
7/26/2010	20:15:00	15.008
7/26/2010	20:45:00	15.175
7/26/2010	21:15:00	15.127
7/26/2010	21:45:00	15.342
7/26/2010	22:15:00	15.438
7/26/2010	22:45:00	15.27
7/26/2010	23:15:00	15.294
7/26/2010	23:45:00	15.223
7/27/2010	0:15:00	15.103
7/27/2010	0:45:00	15.079
7/27/2010	1:15:00	15.055
7/27/2010	1:45:00	14.792
7/27/2010	2:15:00	14.888
7/27/2010	2:45:00	14.888
7/27/2010	3:15:00	14.816
7/27/2010	3:45:00	13.69
7/27/2010	4:15:00	13.401
7/27/2010	4:45:00	13.209
7/27/2010	5:15:00	13.137
7/27/2010	5:45:00	13.449
7/27/2010	6:15:00	13.642
7/27/2010	6:45:00	13.546
7/27/2010	7:15:00	13.088
7/27/2010	7:45:00	12.775
7/27/2010	8:15:00	12.775
7/27/2010	8:45:00	12.775
7/27/2010	9:15:00	12.799
7/27/2010	9:45:00	12.823
7/27/2010	10:15:00	12.944
7/27/2010	10:45:00	13.522
7/27/2010	11:15:00	13.497
7/27/2010	11:45:00	13.377
7/27/2010	12:15:00	13.329
7/27/2010	12:45:00	13.257
7/27/2010	13:15:00	13.401
7/27/2010	13:45:00	13.449
7/27/2010	14:15:00	13.377
7/27/2010	14:45:00	13.377
7/27/2010	15:15:00	13.281
7/27/2010	15:45:00	13.209
7/27/2010	16:15:00	13.161
7/27/2010	16:45:00	13.281
7/27/2010	17:15:00	13.522
7/27/2010	17:45:00	13.81
7/27/2010	18:15:00	13.882
7/27/2010	18:45:00	14.122
7/27/2010	19:15:00	14.194
7/27/2010	19:45:00	14.242
7/27/2010	20:15:00	14.337
7/27/2010	20:45:00	14.409
7/27/2010	21:15:00	14.649
7/27/2010	21:45:00	14.673
7/27/2010	22:15:00	14.745
7/27/2010	22:45:00	14.816
7/27/2010	23:15:00	15.223
7/27/2010	23:45:00	15.414
7/28/2010	0:15:00	15.461
7/28/2010	0:45:00	15.485
7/28/2010	1:15:00	15.199
7/28/2010	1:45:00	14.864
7/28/2010	2:15:00	14.649
7/28/2010	2:45:00	14.026
7/28/2010	3:15:00	13.834
7/28/2010	3:45:00	13.786
7/28/2010	4:15:00	13.57
7/28/2010	4:45:00	13.738
7/28/2010	5:15:00	13.546
7/28/2010	5:45:00	13.281
7/28/2010	6:15:00	13.161
7/28/2010	6:45:00	13.257
7/28/2010	7:15:00	13.257
7/28/2010	7:45:00	13.281
7/28/2010	8:15:00	13.209
7/28/2010	8:45:00	13.257
7/28/2010	9:15:00	13.257
7/28/2010	9:45:00	13.137
7/28/2010	10:15:00	13.209
7/28/2010	10:45:00	13.137
7/28/2010	11:15:00	13.064
7/28/2010	11:45:00	13.04
7/28/2010	12:15:00	13.064
7/28/2010	12:45:00	13.088
7/28/2010	13:15:00	13.064
7/28/2010	13:45:00	13.257
7/28/2010	14:15:00	13.473
7/28/2010	14:45:00	13.546
7/28/2010	15:15:00	13.762
7/28/2010	15:45:00	13.906
7/28/2010	16:15:00	14.074
7/28/2010	16:45:00	14.529
7/28/2010	17:15:00	14.792
7/28/2010	17:45:00	14.936
7/28/2010	18:15:00	14.96
7/28/2010	18:45:00	14.96
7/28/2010	19:15:00	14.888
7/28/2010	19:45:00	14.409
7/28/2010	20:15:00	14.242
7/28/2010	20:45:00	14.194
7/28/2010	21:15:00	14.218
7/28/2010	21:45:00	14.122
7/28/2010	22:15:00	14.792
7/28/2010	22:45:00	14.409
7/28/2010	23:15:00	13.738
7/28/2010	23:45:00	13.546
7/29/2010	0:15:00	13.666
7/29/2010	0:45:00	13.497
7/29/2010	1:15:00	13.425
7/29/2010	1:45:00	13.642
7/29/2010	2:15:00	13.69
7/29/2010	2:45:00	13.834
7/29/2010	3:15:00	13.762
7/29/2010	3:45:00	14.002
7/29/2010	4:15:00	14.026
7/29/2010	4:45:00	13.762
7/29/2010	5:15:00	13.666
7/29/2010	5:45:00	13.57
7/29/2010	6:15:00	13.449
7/29/2010	6:45:00	13.305
7/29/2010	7:15:00	13.209
7/29/2010	7:45:00	13.161
7/29/2010	8:15:00	12.606
7/29/2010	8:45:00	12.678
7/29/2010	9:15:00	12.63
7/29/2010	9:45:00	12.509
7/29/2010	10:15:00	12.534
7/29/2010	10:45:00	12.558
7/29/2010	11:15:00	12.678
7/29/2010	11:45:00	12.896
7/29/2010	12:15:00	12.944
7/29/2010	12:45:00	12.968
7/29/2010	13:15:00	13.425
7/29/2010	13:45:00	14.05
7/29/2010	14:15:00	13.786
7/29/2010	14:45:00	13.93
7/29/2010	15:15:00	13.882
7/29/2010	15:45:00	13.834
7/29/2010	16:15:00	13.858
7/29/2010	16:45:00	13.906
7/29/2010	17:15:00	13.954
7/29/2010	17:45:00	13.978
7/29/2010	18:15:00	14.098
7/29/2010	18:45:00	14.433
7/29/2010	19:15:00	14.673
7/29/2010	19:45:00	14.625
7/29/2010	20:15:00	14.697
7/29/2010	20:45:00	14.768
7/29/2010	21:15:00	14.912
7/29/2010	21:45:00	14.96
7/29/2010	22:15:00	15.127
7/29/2010	22:45:00	15.055
7/29/2010	23:15:00	14.816
7/29/2010	23:45:00	14.625
7/30/2010	0:15:00	14.218
7/30/2010	0:45:00	14.242
7/30/2010	1:15:00	14.218
7/30/2010	1:45:00	14.17
7/30/2010	2:15:00	14.074
7/30/2010	2:45:00	14.026
7/30/2010	3:15:00	14.433
7/30/2010	3:45:00	14.385
7/30/2010	4:15:00	14.577
7/30/2010	4:45:00	14.146
7/30/2010	5:15:00	14.074
7/30/2010	5:45:00	14.194
7/30/2010	6:15:00	14.266
7/30/2010	6:45:00	14.242
7/30/2010	7:15:00	14.098
7/30/2010	7:45:00	14.17
7/30/2010	8:15:00	14.361
7/30/2010	8:45:00	14.098
7/30/2010	9:15:00	14.577
7/30/2010	9:45:00	14.721
7/30/2010	10:15:00	14.792
7/30/2010	10:45:00	14.912
7/30/2010	11:15:00	14.96
7/30/2010	11:45:00	14.912
7/30/2010	12:15:00	14.888
7/30/2010	12:45:00	14.84
7/30/2010	13:15:00	14.864
7/30/2010	13:45:00	14.84
7/30/2010	14:15:00	14.912
7/30/2010	14:45:00	14.768
7/30/2010	15:15:00	14.577
7/30/2010	15:45:00	14.433
7/30/2010	16:15:00	14.505
7/30/2010	16:45:00	14.146
7/30/2010	17:15:00	14.314
7/30/2010	17:45:00	14.457
7/30/2010	18:15:00	14.457
7/30/2010	18:45:00	14.409
7/30/2010	19:15:00	14.433
7/30/2010	19:45:00	14.385
7/30/2010	20:15:00	14.529
7/30/2010	20:45:00	14.481
7/30/2010	21:15:00	14.433
7/30/2010	21:45:00	14.601
7/30/2010	22:15:00	14.505
7/30/2010	22:45:00	14.385
7/30/2010	23:15:00	14.433
7/30/2010	23:45:00	14.361
7/31/2010	0:15:00	14.314
7/31/2010	0:45:00	14.218
7/31/2010	1:15:00	14.17
7/31/2010	1:45:00	14.17
7/31/2010	2:15:00	14.074
7/31/2010	2:45:00	14.122
7/31/2010	3:15:00	14.17
7/31/2010	3:45:00	14.074
7/31/2010	4:15:00	14.002
7/31/2010	4:45:00	14.026
7/31/2010	5:15:00	14.026
7/31/2010	5:45:00	14.002
7/31/2010	6:15:00	13.93
7/31/2010	6:45:00	13.906
7/31/2010	7:15:00	13.93
7/31/2010	7:45:00	13.882
7/31/2010	8:15:00	13.882
7/31/2010	8:45:00	13.906
7/31/2010	9:15:00	13.954
7/31/2010	9:45:00	13.906
7/31/2010	10:15:00	13.93
7/31/2010	10:45:00	13.978
7/31/2010	11:15:00	13.978
7/31/2010	11:45:00	14.194
7/31/2010	12:15:00	14.361
7/31/2010	12:45:00	14.745
7/31/2010	13:15:00	14.721
7/31/2010	13:45:00	14.649
7/31/2010	14:15:00	14.649
7/31/2010	14:45:00	14.409
7/31/2010	15:15:00	14.409
7/31/2010	15:45:00	14.433
7/31/2010	16:15:00	14.457
7/31/2010	16:45:00	14.505
7/31/2010	17:15:00	14.505
7/31/2010	17:45:00	14.481
7/31/2010	18:15:00	14.505
7/31/2010	18:45:00	14.529
7/31/2010	19:15:00	14.29
7/31/2010	19:45:00	13.425
7/31/2010	20:15:00	13.329
7/31/2010	20:45:00	13.714
7/31/2010	21:15:00	13.81
7/31/2010	21:45:00	13.954
7/31/2010	22:15:00	14.026
7/31/2010	22:45:00	13.762
7/31/2010	23:15:00	13.642
7/31/2010	23:45:00	13.594
8/1/2010	0:15:00	13.161
8/1/2010	0:45:00	13.642
8/1/2010	1:15:00	14.242
8/1/2010	1:45:00	14.17
8/1/2010	2:15:00	14.17
8/1/2010	2:45:00	14.17
8/1/2010	3:15:00	14.194
8/1/2010	3:45:00	14.146
8/1/2010	4:15:00	13.497
8/1/2010	4:45:00	13.281
8/1/2010	5:15:00	13.305
8/1/2010	5:45:00	13.305
8/1/2010	6:15:00	13.353
8/1/2010	6:45:00	13.329
8/1/2010	7:15:00	13.401
8/1/2010	7:45:00	13.473
8/1/2010	8:15:00	13.497
8/1/2010	8:45:00	13.618
8/1/2010	9:15:00	13.666
8/1/2010	9:45:00	13.473
8/1/2010	10:15:00	13.786
8/1/2010	10:45:00	13.666
8/1/2010	11:15:00	13.546
8/1/2010	11:45:00	13.786
8/1/2010	12:15:00	14.361
8/1/2010	12:45:00	14.194
8/1/2010	13:15:00	14.05
8/1/2010	13:45:00	13.906
8/1/2010	14:15:00	14.266
8/1/2010	14:45:00	14.361
8/1/2010	15:15:00	14.505
8/1/2010	15:45:00	14.314
8/1/2010	16:15:00	14.218
8/1/2010	16:45:00	14.122
8/1/2010	17:15:00	13.738
8/1/2010	17:45:00	14.05
8/1/2010	18:15:00	13.954
8/1/2010	18:45:00	13.954
8/1/2010	19:15:00	14.146
8/1/2010	19:45:00	13.594
8/1/2010	20:15:00	13.329
8/1/2010	20:45:00	13.546
8/1/2010	21:15:00	13.522
8/1/2010	21:45:00	13.161
8/1/2010	22:15:00	13.618
8/1/2010	22:45:00	14.314
8/1/2010	23:15:00	14.218
8/1/2010	23:45:00	14.601
8/2/2010	0:15:00	14.529
8/2/2010	0:45:00	14.888
8/2/2010	1:15:00	14.792
8/2/2010	1:45:00	14.481
8/2/2010	2:15:00	14.337
8/2/2010	2:45:00	14.026
8/2/2010	3:15:00	13.762
8/2/2010	3:45:00	13.738
8/2/2010	4:15:00	13.714
8/2/2010	4:45:00	13.642
8/2/2010	5:15:00	13.57
8/2/2010	5:45:00	13.69
8/2/2010	6:15:00	13.834
8/2/2010	6:45:00	13.57
8/2/2010	7:15:00	13.449
8/2/2010	7:45:00	13.305
8/2/2010	8:15:00	13.81
8/2/2010	8:45:00	13.642
8/2/2010	9:15:00	13.281
8/2/2010	9:45:00	13.546
8/2/2010	10:15:00	13.786
8/2/2010	10:45:00	13.834
8/2/2010	11:15:00	13.618
8/2/2010	11:45:00	14.17
8/2/2010	12:15:00	13.786
8/2/2010	12:45:00	13.594
8/2/2010	13:15:00	13.858
8/2/2010	13:45:00	14.457
8/2/2010	14:15:00	14.002
8/2/2010	14:45:00	13.882
8/2/2010	15:15:00	13.906
8/2/2010	15:45:00	14.242
8/2/2010	16:15:00	14.074
8/2/2010	16:45:00	14.409
8/2/2010	17:15:00	14.553
8/2/2010	17:45:00	14.481
8/2/2010	18:15:00	14.577
8/2/2010	18:45:00	14.673
8/2/2010	19:15:00	14.697
8/2/2010	19:45:00	14.768
8/2/2010	20:15:00	14.745
8/2/2010	20:45:00	14.745
8/2/2010	21:15:00	14.697
8/2/2010	21:45:00	14.673
8/2/2010	22:15:00	14.697
8/2/2010	22:45:00	14.888
8/2/2010	23:15:00	15.27
8/2/2010	23:45:00	15.509
8/3/2010	0:15:00	15.438
8/3/2010	0:45:00	15.103
8/3/2010	1:15:00	14.888
8/3/2010	1:45:00	14.673
8/3/2010	2:15:00	14.314
8/3/2010	2:45:00	14.577
8/3/2010	3:15:00	14.122
8/3/2010	3:45:00	13.57
8/3/2010	4:15:00	13.377
8/3/2010	4:45:00	13.738
8/3/2010	5:15:00	13.401
8/3/2010	5:45:00	13.738
8/3/2010	6:15:00	13.738
8/3/2010	6:45:00	12.871
8/3/2010	7:15:00	13.353
8/3/2010	7:45:00	12.727
8/3/2010	8:15:00	12.871
8/3/2010	8:45:00	12.606
8/3/2010	9:15:00	12.727
8/3/2010	9:45:00	12.847
8/3/2010	10:15:00	12.727
8/3/2010	10:45:00	12.63
8/3/2010	11:15:00	13.112
8/3/2010	11:45:00	13.064
8/3/2010	12:15:00	13.858
8/3/2010	12:45:00	14.026
8/3/2010	13:15:00	14.361
8/3/2010	13:45:00	14.577
8/3/2010	14:15:00	14.553
8/3/2010	14:45:00	14.385
8/3/2010	15:15:00	14.098
8/3/2010	15:45:00	13.978
8/3/2010	16:15:00	14.385
8/3/2010	16:45:00	14.314
8/3/2010	17:15:00	13.594
8/3/2010	17:45:00	14.17
8/3/2010	18:15:00	13.69
8/3/2010	18:45:00	14.002
8/3/2010	19:15:00	13.954
8/3/2010	19:45:00	13.786
8/3/2010	20:15:00	13.834
8/3/2010	20:45:00	14.17
8/3/2010	21:15:00	14.026
8/3/2010	21:45:00	14.577
8/3/2010	22:15:00	14.625
8/3/2010	22:45:00	14.936
8/3/2010	23:15:00	14.984
8/3/2010	23:45:00	15.031
8/4/2010	0:15:00	14.84
8/4/2010	0:45:00	14.84
8/4/2010	1:15:00	14.816
8/4/2010	1:45:00	14.768
8/4/2010	2:15:00	14.601
8/4/2010	2:45:00	14.577
8/4/2010	3:15:00	14.505
8/4/2010	3:45:00	14.29
8/4/2010	4:15:00	14.17
8/4/2010	4:45:00	14.002
8/4/2010	5:15:00	13.786
8/4/2010	5:45:00	13.714
8/4/2010	6:15:00	13.978
8/4/2010	6:45:00	13.642
8/4/2010	7:15:00	13.57
8/4/2010	7:45:00	14.194
8/4/2010	8:15:00	14.936
8/4/2010	8:45:00	14.864
8/4/2010	9:15:00	14.96
8/4/2010	9:45:00	15.103
8/4/2010	10:15:00	14.457
8/4/2010	10:45:00	14.481
8/4/2010	11:15:00	14.649
8/4/2010	11:45:00	14.792
8/4/2010	12:15:00	14.816
8/4/2010	12:45:00	14.984
8/4/2010	13:15:00	14.936
8/4/2010	13:45:00	14.84
8/4/2010	14:15:00	14.721
8/4/2010	14:45:00	14.601
8/4/2010	15:15:00	14.649
8/4/2010	15:45:00	14.745
8/4/2010	16:15:00	14.792
8/4/2010	16:45:00	14.888
8/4/2010	17:15:00	14.984
8/4/2010	17:45:00	15.008
8/4/2010	18:15:00	15.008
8/4/2010	18:45:00	15.031
8/4/2010	19:15:00	15.079
8/4/2010	19:45:00	15.151
8/4/2010	20:15:00	15.27
8/4/2010	20:45:00	15.031
8/4/2010	21:15:00	15.055
8/4/2010	21:45:00	15.079
8/4/2010	22:15:00	15.031
8/4/2010	22:45:00	15.031
8/4/2010	23:15:00	15.031
8/4/2010	23:45:00	15.079
8/5/2010	0:15:00	15.055
8/5/2010	0:45:00	15.055
8/5/2010	1:15:00	15.031
8/5/2010	1:45:00	14.984
8/5/2010	2:15:00	14.96
8/5/2010	2:45:00	14.888
8/5/2010	3:15:00	14.984
8/5/2010	3:45:00	14.984
8/5/2010	4:15:00	14.912
8/5/2010	4:45:00	14.601
8/5/2010	5:15:00	14.601
8/5/2010	5:45:00	14.745
8/5/2010	6:15:00	14.697
8/5/2010	6:45:00	14.745
8/5/2010	7:15:00	14.721
8/5/2010	7:45:00	14.768
8/5/2010	8:15:00	14.936
8/5/2010	8:45:00	14.074
8/5/2010	9:15:00	13.834
8/5/2010	9:45:00	13.57
8/5/2010	10:15:00	14.361
8/5/2010	10:45:00	14.553
8/5/2010	11:15:00	14.936
8/5/2010	11:45:00	15.103
8/5/2010	12:15:00	15.151
8/5/2010	12:45:00	15.103
8/5/2010	13:15:00	14.385
8/5/2010	13:45:00	14.888
8/5/2010	14:15:00	15.031
8/5/2010	14:45:00	15.175
8/5/2010	15:15:00	15.175
8/5/2010	15:45:00	15.247
8/5/2010	16:15:00	15.318
8/5/2010	16:45:00	15.461
8/5/2010	17:15:00	15.509
8/5/2010	17:45:00	15.509
8/5/2010	18:15:00	15.533
8/5/2010	18:45:00	15.605
8/5/2010	19:15:00	15.509
8/5/2010	19:45:00	15.414
8/5/2010	20:15:00	15.438
8/5/2010	20:45:00	15.39
8/5/2010	21:15:00	15.39
8/5/2010	21:45:00	15.39
8/5/2010	22:15:00	15.414
8/5/2010	22:45:00	15.438
8/5/2010	23:15:00	15.366
8/5/2010	23:45:00	15.294
8/6/2010	0:15:00	15.342
8/6/2010	0:45:00	15.366
8/6/2010	1:15:00	15.366
8/6/2010	1:45:00	15.39
8/6/2010	2:15:00	15.39
8/6/2010	2:45:00	15.366
8/6/2010	3:15:00	15.318
8/6/2010	3:45:00	15.103
8/6/2010	4:15:00	14.984
8/6/2010	4:45:00	14.649
8/6/2010	5:15:00	13.642
8/6/2010	5:45:00	13.401
8/6/2010	6:15:00	12.871
8/6/2010	6:45:00	12.171
8/6/2010	7:15:00	12.268
8/6/2010	7:45:00	12.413
8/6/2010	8:15:00	13.497
8/6/2010	8:45:00	14.505
8/6/2010	9:15:00	14.984
8/6/2010	9:45:00	15.151
8/6/2010	10:15:00	15.342
8/6/2010	10:45:00	15.438
8/6/2010	11:15:00	15.461
8/6/2010	11:45:00	15.366
8/6/2010	12:15:00	15.366
8/6/2010	12:45:00	15.509
8/6/2010	13:15:00	15.652
8/6/2010	13:45:00	15.652
8/6/2010	14:15:00	15.509
8/6/2010	14:45:00	15.461
8/6/2010	15:15:00	15.318
8/6/2010	15:45:00	15.533
8/6/2010	16:15:00	15.533
8/6/2010	16:45:00	15.652
8/6/2010	17:15:00	15.867
8/6/2010	17:45:00	15.7
8/6/2010	18:15:00	15.843
8/6/2010	18:45:00	15.867
8/6/2010	19:15:00	15.819
8/6/2010	19:45:00	15.772
8/6/2010	20:15:00	15.7
8/6/2010	20:45:00	15.629
8/6/2010	21:15:00	15.581
8/6/2010	21:45:00	15.605
8/6/2010	22:15:00	15.581
8/6/2010	22:45:00	15.533
8/6/2010	23:15:00	15.27
8/6/2010	23:45:00	15.127
8/7/2010	0:15:00	14.792
8/7/2010	0:45:00	14.96
8/7/2010	1:15:00	14.361
8/7/2010	1:45:00	13.473
8/7/2010	2:15:00	13.161
8/7/2010	2:45:00	12.968
8/7/2010	3:15:00	12.92
8/7/2010	3:45:00	12.92
8/7/2010	4:15:00	12.992
8/7/2010	4:45:00	12.992
8/7/2010	5:15:00	12.944
8/7/2010	5:45:00	13.473
8/7/2010	6:15:00	13.69
8/7/2010	6:45:00	13.834
8/7/2010	7:15:00	13.377
8/7/2010	7:45:00	13.088
8/7/2010	8:15:00	12.992
8/7/2010	8:45:00	12.944
8/7/2010	9:15:00	12.92
8/7/2010	9:45:00	13.978
8/7/2010	10:15:00	14.577
8/7/2010	10:45:00	14.649
8/7/2010	11:15:00	14.242
8/7/2010	11:45:00	13.666
8/7/2010	12:15:00	13.666
8/7/2010	12:45:00	13.497
8/7/2010	13:15:00	14.122
8/7/2010	13:45:00	14.673
8/7/2010	14:15:00	14.649
8/7/2010	14:45:00	14.745
8/7/2010	15:15:00	14.96
8/7/2010	15:45:00	14.984
8/7/2010	16:15:00	15.055
8/7/2010	16:45:00	14.96
8/7/2010	17:15:00	15.031
8/7/2010	17:45:00	15.079
8/7/2010	18:15:00	15.008
8/7/2010	18:45:00	14.984
8/7/2010	19:15:00	15.008
8/7/2010	19:45:00	15.079
8/7/2010	20:15:00	15.223
8/7/2010	20:45:00	15.247
8/7/2010	21:15:00	15.27
8/7/2010	21:45:00	15.318
8/7/2010	22:15:00	15.223
8/7/2010	22:45:00	15.223
8/7/2010	23:15:00	15.151
8/7/2010	23:45:00	15.127
8/8/2010	0:15:00	15.031
8/8/2010	0:45:00	14.888
8/8/2010	1:15:00	14.745
8/8/2010	1:45:00	14.697
8/8/2010	2:15:00	14.721
8/8/2010	2:45:00	14.457
8/8/2010	3:15:00	14.29
8/8/2010	3:45:00	14.146
8/8/2010	4:15:00	13.738
8/8/2010	4:45:00	13.546
8/8/2010	5:15:00	13.666
8/8/2010	5:45:00	13.618
8/8/2010	6:15:00	13.642
8/8/2010	6:45:00	13.522
8/8/2010	7:15:00	13.473
8/8/2010	7:45:00	13.546
8/8/2010	8:15:00	14.218
8/8/2010	8:45:00	14.481
8/8/2010	9:15:00	14.098
8/8/2010	9:45:00	14.768
8/8/2010	10:15:00	14.84
8/8/2010	10:45:00	14.864
8/8/2010	11:15:00	14.912
8/8/2010	11:45:00	14.361
8/8/2010	12:15:00	14.529
8/8/2010	12:45:00	14.721
8/8/2010	13:15:00	14.625
8/8/2010	13:45:00	14.96
8/8/2010	14:15:00	15.461
8/8/2010	14:45:00	15.39
8/8/2010	15:15:00	15.151
8/8/2010	15:45:00	14.697
8/8/2010	16:15:00	13.93
8/8/2010	16:45:00	14.601
8/8/2010	17:15:00	14.96
8/8/2010	17:45:00	15.438
8/8/2010	18:15:00	15.414
8/8/2010	18:45:00	14.84
8/8/2010	19:15:00	14.697
8/8/2010	19:45:00	15.127
8/8/2010	20:15:00	15.342
8/8/2010	20:45:00	15.509
8/8/2010	21:15:00	15.629
8/8/2010	21:45:00	15.509
8/8/2010	22:15:00	15.008
8/8/2010	22:45:00	14.84
8/8/2010	23:15:00	14.96
8/8/2010	23:45:00	14.529
8/9/2010	0:15:00	14.337
8/9/2010	0:45:00	13.834
8/9/2010	1:15:00	13.762
8/9/2010	1:45:00	13.594
8/9/2010	2:15:00	13.546
8/9/2010	2:45:00	13.57
8/9/2010	3:15:00	13.642
8/9/2010	3:45:00	13.497
8/9/2010	4:15:00	13.401
8/9/2010	4:45:00	13.473
8/9/2010	5:15:00	13.401
8/9/2010	5:45:00	13.305
8/9/2010	6:15:00	13.305
8/9/2010	6:45:00	13.257
8/9/2010	7:15:00	13.257
8/9/2010	7:45:00	13.209
8/9/2010	8:15:00	13.161
8/9/2010	8:45:00	13.04
8/9/2010	9:15:00	12.992
8/9/2010	9:45:00	12.703
8/9/2010	10:15:00	12.485
8/9/2010	10:45:00	12.437
8/9/2010	11:15:00	12.389
8/9/2010	11:45:00	12.389
8/9/2010	12:15:00	12.703
8/9/2010	12:45:00	13.57
8/9/2010	13:15:00	13.69
8/9/2010	13:45:00	13.642
8/9/2010	14:15:00	13.546
8/9/2010	14:45:00	13.425
8/9/2010	15:15:00	13.786
8/9/2010	15:45:00	14.529
8/9/2010	16:15:00	14.792
8/9/2010	16:45:00	14.864
8/9/2010	17:15:00	14.314
8/9/2010	17:45:00	14.266
8/9/2010	18:15:00	14.625
8/9/2010	18:45:00	14.266
8/9/2010	19:15:00	14.05
8/9/2010	19:45:00	14.314
8/9/2010	20:15:00	14.792
8/9/2010	20:45:00	14.721
8/9/2010	21:15:00	14.936
8/9/2010	21:45:00	15.103
8/9/2010	22:15:00	15.103
8/9/2010	22:45:00	15.079
8/9/2010	23:15:00	15.079
8/9/2010	23:45:00	15.151
8/10/2010	0:15:00	15.151
8/10/2010	0:45:00	15.008
8/10/2010	1:15:00	14.84
8/10/2010	1:45:00	14.649
8/10/2010	2:15:00	13.978
8/10/2010	2:45:00	13.882
8/10/2010	3:15:00	13.522
8/10/2010	3:45:00	14.194
8/10/2010	4:15:00	13.786
8/10/2010	4:45:00	13.666
8/10/2010	5:15:00	13.642
8/10/2010	5:45:00	13.546
8/10/2010	6:15:00	13.546
8/10/2010	6:45:00	13.497
8/10/2010	7:15:00	13.449
8/10/2010	7:45:00	13.377
8/10/2010	8:15:00	13.257
8/10/2010	8:45:00	13.185
8/10/2010	9:15:00	13.161
8/10/2010	9:45:00	13.401
8/10/2010	10:15:00	13.642
8/10/2010	10:45:00	13.834
8/10/2010	11:15:00	14.002
8/10/2010	11:45:00	14.601
8/10/2010	12:15:00	15.008
8/10/2010	12:45:00	14.625
8/10/2010	13:15:00	14.601
8/10/2010	13:45:00	14.625
8/10/2010	14:15:00	14.96
8/10/2010	14:45:00	15.151
8/10/2010	15:15:00	15.223
8/10/2010	15:45:00	15.199
8/10/2010	16:15:00	15.008
8/10/2010	16:45:00	14.721
8/10/2010	17:15:00	14.553
8/10/2010	17:45:00	14.864
8/10/2010	18:15:00	14.984
8/10/2010	18:45:00	14.84
8/10/2010	19:15:00	14.745
8/10/2010	19:45:00	14.721
8/10/2010	20:15:00	14.697
8/10/2010	20:45:00	14.433
8/10/2010	21:15:00	14.457
8/10/2010	21:45:00	14.433
8/10/2010	22:15:00	13.112
8/10/2010	22:45:00	13.978
8/10/2010	23:15:00	13.329
8/10/2010	23:45:00	13.738
8/11/2010	0:15:00	14.194
8/11/2010	0:45:00	14.146
8/11/2010	1:15:00	13.81
8/11/2010	1:45:00	13.618
8/11/2010	2:15:00	13.377
8/11/2010	2:45:00	13.161
8/11/2010	3:15:00	13.04
8/11/2010	3:45:00	13.281
8/11/2010	4:15:00	13.137
8/11/2010	4:45:00	13.642
8/11/2010	5:15:00	13.834
8/11/2010	5:45:00	13.786
8/11/2010	6:15:00	13.666
8/11/2010	6:45:00	13.594
8/11/2010	7:15:00	13.594
8/11/2010	7:45:00	13.522
8/11/2010	8:15:00	13.497
8/11/2010	8:45:00	13.473
8/11/2010	9:15:00	13.546
8/11/2010	9:45:00	13.882
8/11/2010	10:15:00	13.93
8/11/2010	10:45:00	14.002
8/11/2010	11:15:00	13.762
8/11/2010	11:45:00	14.218
8/11/2010	12:15:00	14.361
8/11/2010	12:45:00	14.433
8/11/2010	13:15:00	14.577
8/11/2010	13:45:00	14.745
8/11/2010	14:15:00	14.577
8/11/2010	14:45:00	14.673
8/11/2010	15:15:00	14.745
8/11/2010	15:45:00	14.912
8/11/2010	16:15:00	14.864
8/11/2010	16:45:00	14.888
8/11/2010	17:15:00	14.912
8/11/2010	17:45:00	14.888
8/11/2010	18:15:00	14.912
8/11/2010	18:45:00	14.888
8/11/2010	19:15:00	14.864
8/11/2010	19:45:00	14.936
8/11/2010	20:15:00	14.625
8/11/2010	20:45:00	14.29
8/11/2010	21:15:00	14.098
8/11/2010	21:45:00	13.04
8/11/2010	22:15:00	13.185
8/11/2010	22:45:00	13.088
8/11/2010	23:15:00	13.834
8/11/2010	23:45:00	13.93
8/12/2010	0:15:00	13.666
8/12/2010	0:45:00	14.074
8/12/2010	1:15:00	14.194
8/12/2010	1:45:00	14.314
8/12/2010	2:15:00	14.194
8/12/2010	2:45:00	13.666
8/12/2010	3:15:00	13.497
8/12/2010	3:45:00	13.233
8/12/2010	4:15:00	13.449
8/12/2010	4:45:00	13.04
8/12/2010	5:15:00	13.57
8/12/2010	5:45:00	14.266
8/12/2010	6:15:00	14.29
8/12/2010	6:45:00	14.194
8/12/2010	7:15:00	14.074
8/12/2010	7:45:00	14.05
8/12/2010	8:15:00	13.882
8/12/2010	8:45:00	13.69
8/12/2010	9:15:00	13.978
8/12/2010	9:45:00	13.762
8/12/2010	10:15:00	13.81
8/12/2010	10:45:00	13.978
8/12/2010	11:15:00	13.738
8/12/2010	11:45:00	14.122
8/12/2010	12:15:00	14.457
8/12/2010	12:45:00	14.361
8/12/2010	13:15:00	14.409
8/12/2010	13:45:00	14.481
