Date	Time	Temperature   (*C)
07/02/06	22:30:00.0	14.83
07/02/06	23:00:00.0	14.22
07/02/06	23:30:00.0	14.22
07/03/06	00:00:00.0	13.71
07/03/06	00:30:00.0	13.03
07/03/06	01:00:00.0	12.01
07/03/06	01:30:00.0	11.83
07/03/06	02:00:00.0	12.95
07/03/06	02:30:00.0	12.52
07/03/06	03:00:00.0	13.46
07/03/06	03:30:00.0	12.52
07/03/06	04:00:00.0	12.52
07/03/06	04:30:00.0	12.61
07/03/06	05:00:00.0	12.52
07/03/06	05:30:00.0	12.27
07/03/06	06:00:00.0	11.92
07/03/06	06:30:00.0	12.27
07/03/06	07:00:00.0	12.61
07/03/06	07:30:00.0	12.95
07/03/06	08:00:00.0	12.95
07/03/06	08:30:00.0	12.61
07/03/06	09:00:00.0	12.78
07/03/06	09:30:00.0	13.2
07/03/06	10:00:00.0	13.46
07/03/06	10:30:00.0	14.05
07/03/06	11:00:00.0	14.66
07/03/06	11:30:00.0	14.83
07/03/06	12:00:00.0	14.39
07/03/06	12:30:00.0	13.71
07/03/06	13:00:00.0	13.54
07/03/06	13:30:00.0	13.03
07/03/06	14:00:00.0	13.28
07/03/06	14:30:00.0	13.54
07/03/06	15:00:00.0	13.96
07/03/06	15:30:00.0	14.39
07/03/06	16:00:00.0	14.31
07/03/06	16:30:00.0	14.31
07/03/06	17:00:00.0	14.31
07/03/06	17:30:00.0	14.05
07/03/06	18:00:00.0	14.39
07/03/06	18:30:00.0	14.22
07/03/06	19:00:00.0	13.46
07/03/06	19:30:00.0	13.54
07/03/06	20:00:00.0	13.37
07/03/06	20:30:00.0	13.12
07/03/06	21:00:00.0	14.48
07/03/06	21:30:00.0	13.46
07/03/06	22:00:00.0	13.62
07/03/06	22:30:00.0	13.2
07/03/06	23:00:00.0	12.86
07/03/06	23:30:00.0	13.2
07/04/06	00:00:00.0	13.12
07/04/06	00:30:00.0	13.28
07/04/06	01:00:00.0	13.12
07/04/06	01:30:00.0	13.03
07/04/06	02:00:00.0	13.2
07/04/06	02:30:00.0	13.71
07/04/06	03:00:00.0	14.48
07/04/06	03:30:00.0	13.88
07/04/06	04:00:00.0	13.03
07/04/06	04:30:00.0	13.03
07/04/06	05:00:00.0	13.2
07/04/06	05:30:00.0	13.2
07/04/06	06:00:00.0	13.2
07/04/06	06:30:00.0	13.03
07/04/06	07:00:00.0	12.78
07/04/06	07:30:00.0	13.79
07/04/06	08:00:00.0	14.22
07/04/06	08:30:00.0	13.96
07/04/06	09:00:00.0	13.88
07/04/06	09:30:00.0	13.54
07/04/06	10:00:00.0	13.46
07/04/06	10:30:00.0	13.37
07/04/06	11:00:00.0	13.2
07/04/06	11:30:00.0	12.95
07/04/06	12:00:00.0	12.86
07/04/06	12:30:00.0	13.03
07/04/06	13:00:00.0	13.28
07/04/06	13:30:00.0	13.2
07/04/06	14:00:00.0	13.2
07/04/06	14:30:00.0	13.2
07/04/06	15:00:00.0	13.2
07/04/06	15:30:00.0	12.95
07/04/06	16:00:00.0	12.86
07/04/06	16:30:00.0	12.95
07/04/06	17:00:00.0	13.28
07/04/06	17:30:00.0	13.54
07/04/06	18:00:00.0	13.54
07/04/06	18:30:00.0	13.28
07/04/06	19:00:00.0	13.54
07/04/06	19:30:00.0	13.28
07/04/06	20:00:00.0	12.78
07/04/06	20:30:00.0	12.69
07/04/06	21:00:00.0	12.86
07/04/06	21:30:00.0	13.03
07/04/06	22:00:00.0	12.78
07/04/06	22:30:00.0	12.69
07/04/06	23:00:00.0	12.69
07/04/06	23:30:00.0	12.78
07/05/06	00:00:00.0	12.52
07/05/06	00:30:00.0	12.27
07/05/06	01:00:00.0	12.44
07/05/06	01:30:00.0	12.27
07/05/06	02:00:00.0	12.18
07/05/06	02:30:00.0	12.95
07/05/06	03:00:00.0	12.95
07/05/06	03:30:00.0	12.78
07/05/06	04:00:00.0	12.86
07/05/06	04:30:00.0	13.37
07/05/06	05:00:00.0	13.79
07/05/06	05:30:00.0	13.88
07/05/06	06:00:00.0	13.88
07/05/06	06:30:00.0	13.62
07/05/06	07:00:00.0	13.37
07/05/06	07:30:00.0	13.88
07/05/06	08:00:00.0	13.03
07/05/06	08:30:00.0	12.95
07/05/06	09:00:00.0	12.78
07/05/06	09:30:00.0	12.52
